datum,okres_kod,okres,pohlavi_kod,pohlavi,typ_dnp,pocet_dnp
2015-01-01,OK.3609,Svitavy,F,Žena,Nemocenské,859
2015-01-01,OK.3609,Svitavy,M,Muž,Ošetřovné,50
2015-01-01,OK.3609,Svitavy,F,Žena,Ošetřovné,178
2015-01-01,OK.3609,Svitavy,M,Muž,Peněžitá pomoc v mateřství,4
2015-01-01,OK.3609,Svitavy,F,Žena,Peněžitá pomoc v mateřství,318
2015-01-01,OK.3609,Svitavy,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3610,Trutnov,F,Žena,Peněžitá pomoc v mateřství,273
2015-01-01,OK.3610,Trutnov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-01-01,OK.3610,Trutnov,M,Muž,Nemocenské,683
2015-01-01,OK.3610,Trutnov,F,Žena,Nemocenské,722
2015-01-01,OK.3610,Trutnov,M,Muž,Ošetřovné,92
2015-01-01,OK.3610,Trutnov,F,Žena,Ošetřovné,190
2015-01-01,OK.3610,Trutnov,M,Muž,Peněžitá pomoc v mateřství,1
2015-01-01,OK.3611,Ústí nad Orlicí,M,Muž,Nemocenské,1031
2015-01-01,OK.3611,Ústí nad Orlicí,F,Žena,Nemocenské,1375
2015-01-01,OK.3611,Ústí nad Orlicí,M,Muž,Ošetřovné,104
2015-01-01,OK.3611,Ústí nad Orlicí,F,Žena,Ošetřovné,355
2015-01-01,OK.3611,Ústí nad Orlicí,M,Muž,Peněžitá pomoc v mateřství,1
2015-01-01,OK.3611,Ústí nad Orlicí,F,Žena,Peněžitá pomoc v mateřství,499
2015-01-01,OK.3611,Ústí nad Orlicí,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3701,Blansko,M,Muž,Nemocenské,821
2015-01-01,OK.3701,Blansko,F,Žena,Nemocenské,652
2015-01-01,OK.3701,Blansko,M,Muž,Ošetřovné,93
2015-01-01,OK.3701,Blansko,F,Žena,Ošetřovné,148
2015-01-01,OK.3701,Blansko,M,Muž,Peněžitá pomoc v mateřství,1
2015-01-01,OK.3701,Blansko,F,Žena,Peněžitá pomoc v mateřství,248
2015-01-01,OK.3701,Blansko,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-01-01,OK.3702,Brno-město,M,Muž,Nemocenské,3454
2015-01-01,OK.3702,Brno-město,F,Žena,Nemocenské,4473
2015-01-01,OK.3702,Brno-město,M,Muž,Ošetřovné,407
2015-01-01,OK.3702,Brno-město,F,Žena,Ošetřovné,1498
2015-01-01,OK.3702,Brno-město,M,Muž,Peněžitá pomoc v mateřství,30
2015-01-01,OK.3702,Brno-město,F,Žena,Peněžitá pomoc v mateřství,3267
2015-01-01,OK.3702,Brno-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,8
2015-01-01,OK.3703,Brno-venkov,M,Muž,Nemocenské,1470
2015-01-01,OK.3703,Brno-venkov,F,Žena,Nemocenské,1468
2015-01-01,OK.3703,Brno-venkov,M,Muž,Ošetřovné,129
2015-01-01,OK.3703,Brno-venkov,F,Žena,Ošetřovné,318
2015-01-01,OK.3703,Brno-venkov,M,Muž,Peněžitá pomoc v mateřství,5
2015-01-01,OK.3703,Brno-venkov,F,Žena,Peněžitá pomoc v mateřství,545
2015-01-01,OK.3703,Brno-venkov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3704,Břeclav,F,Žena,Ošetřovné,193
2015-01-01,OK.3704,Břeclav,M,Muž,Peněžitá pomoc v mateřství,5
2015-01-01,OK.3704,Břeclav,F,Žena,Peněžitá pomoc v mateřství,328
2015-01-01,OK.3704,Břeclav,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3704,Břeclav,M,Muž,Nemocenské,836
2015-01-01,OK.3704,Břeclav,F,Žena,Nemocenské,977
2015-01-01,OK.3704,Břeclav,M,Muž,Ošetřovné,54
2015-01-01,OK.3705,Zlín,M,Muž,Nemocenské,1957
2015-01-01,OK.3705,Zlín,F,Žena,Nemocenské,1656
2015-01-01,OK.3705,Zlín,M,Muž,Ošetřovné,268
2015-01-01,OK.3705,Zlín,F,Žena,Ošetřovné,542
2015-01-01,OK.3705,Zlín,M,Muž,Peněžitá pomoc v mateřství,3
2015-01-01,OK.3705,Zlín,F,Žena,Peněžitá pomoc v mateřství,793
2015-01-01,OK.3705,Zlín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3706,Hodonín,M,Muž,Nemocenské,1294
2015-01-01,OK.3706,Hodonín,F,Žena,Nemocenské,1317
2015-01-01,OK.3706,Hodonín,M,Muž,Ošetřovné,102
2015-01-01,OK.3706,Hodonín,F,Žena,Ošetřovné,216
2015-01-01,OK.3706,Hodonín,M,Muž,Peněžitá pomoc v mateřství,5
2015-01-01,OK.3706,Hodonín,F,Žena,Peněžitá pomoc v mateřství,378
2015-01-01,OK.3706,Hodonín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3707,Jihlava,M,Muž,Nemocenské,883
2015-01-01,OK.3707,Jihlava,F,Žena,Nemocenské,903
2015-01-01,OK.3707,Jihlava,M,Muž,Ošetřovné,94
2015-01-01,OK.3707,Jihlava,F,Žena,Ošetřovné,306
2015-01-01,OK.3707,Jihlava,M,Muž,Peněžitá pomoc v mateřství,0
2015-01-01,OK.3707,Jihlava,F,Žena,Peněžitá pomoc v mateřství,437
2015-01-01,OK.3707,Jihlava,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-01-01,OK.3708,Kroměříž,M,Muž,Nemocenské,653
2015-01-01,OK.3708,Kroměříž,F,Žena,Nemocenské,900
2015-01-01,OK.3708,Kroměříž,M,Muž,Ošetřovné,69
2015-01-01,OK.3708,Kroměříž,F,Žena,Ošetřovné,237
2015-01-01,OK.3708,Kroměříž,M,Muž,Peněžitá pomoc v mateřství,3
2015-01-01,OK.3708,Kroměříž,F,Žena,Peněžitá pomoc v mateřství,286
2015-01-01,OK.3708,Kroměříž,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3709,Prostějov,M,Muž,Nemocenské,780
2015-01-01,OK.3709,Prostějov,F,Žena,Nemocenské,874
2015-01-01,OK.3709,Prostějov,M,Muž,Ošetřovné,91
2015-01-01,OK.3709,Prostějov,F,Žena,Ošetřovné,205
2015-01-01,OK.3709,Prostějov,M,Muž,Peněžitá pomoc v mateřství,1
2015-01-01,OK.3709,Prostějov,F,Žena,Peněžitá pomoc v mateřství,283
2015-01-01,OK.3709,Prostějov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3710,Třebíč,M,Muž,Nemocenské,649
2015-01-01,OK.3710,Třebíč,F,Žena,Nemocenské,693
2015-01-01,OK.3710,Třebíč,M,Muž,Ošetřovné,41
2015-01-01,OK.3710,Třebíč,F,Žena,Ošetřovné,152
2015-01-01,OK.3710,Třebíč,M,Muž,Peněžitá pomoc v mateřství,2
2015-01-01,OK.3710,Třebíč,F,Žena,Peněžitá pomoc v mateřství,305
2015-01-01,OK.3710,Třebíč,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3711,Uherské Hradiště,M,Muž,Nemocenské,1440
2015-01-01,OK.3711,Uherské Hradiště,F,Žena,Nemocenské,1584
2015-01-01,OK.3711,Uherské Hradiště,M,Muž,Ošetřovné,123
2015-01-01,OK.3711,Uherské Hradiště,F,Žena,Ošetřovné,331
2015-01-01,OK.3711,Uherské Hradiště,M,Muž,Peněžitá pomoc v mateřství,3
2015-01-01,OK.3711,Uherské Hradiště,F,Žena,Peněžitá pomoc v mateřství,474
2015-01-01,OK.3711,Uherské Hradiště,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3712,Vyškov,M,Muž,Nemocenské,556
2015-01-01,OK.3712,Vyškov,F,Žena,Nemocenské,702
2015-01-01,OK.3712,Vyškov,M,Muž,Ošetřovné,56
2015-01-01,OK.3712,Vyškov,F,Žena,Ošetřovné,167
2015-01-01,OK.3712,Vyškov,M,Muž,Peněžitá pomoc v mateřství,2
2015-01-01,OK.3712,Vyškov,F,Žena,Peněžitá pomoc v mateřství,269
2015-01-01,OK.3712,Vyškov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3713,Znojmo,M,Muž,Nemocenské,547
2015-01-01,OK.3713,Znojmo,F,Žena,Nemocenské,591
2015-01-01,OK.3713,Znojmo,M,Muž,Ošetřovné,37
2015-01-01,OK.3713,Znojmo,F,Žena,Ošetřovné,157
2015-01-01,OK.3713,Znojmo,M,Muž,Peněžitá pomoc v mateřství,2
2015-01-01,OK.3713,Znojmo,F,Žena,Peněžitá pomoc v mateřství,267
2015-01-01,OK.3713,Znojmo,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3714,Žďár nad Sázavou,M,Muž,Nemocenské,1007
2015-01-01,OK.3714,Žďár nad Sázavou,F,Žena,Nemocenské,979
2015-01-01,OK.3714,Žďár nad Sázavou,M,Muž,Ošetřovné,110
2015-01-01,OK.3714,Žďár nad Sázavou,F,Žena,Ošetřovné,183
2015-01-01,OK.3714,Žďár nad Sázavou,M,Muž,Peněžitá pomoc v mateřství,2
2015-01-01,OK.3714,Žďár nad Sázavou,F,Žena,Peněžitá pomoc v mateřství,350
2015-01-01,OK.3714,Žďár nad Sázavou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3801,Bruntál,M,Muž,Nemocenské,566
2015-01-01,OK.3801,Bruntál,F,Žena,Nemocenské,544
2015-01-01,OK.3801,Bruntál,M,Muž,Ošetřovné,60
2015-01-01,OK.3801,Bruntál,F,Žena,Ošetřovné,157
2015-01-01,OK.3801,Bruntál,M,Muž,Peněžitá pomoc v mateřství,3
2015-01-01,OK.3801,Bruntál,F,Žena,Peněžitá pomoc v mateřství,220
2015-01-01,OK.3801,Bruntál,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-01-01,OK.3802,Frýdek-Místek,M,Muž,Nemocenské,2230
2015-01-01,OK.3802,Frýdek-Místek,F,Žena,Nemocenské,1825
2015-01-01,OK.3802,Frýdek-Místek,M,Muž,Ošetřovné,225
2015-01-01,OK.3802,Frýdek-Místek,F,Žena,Ošetřovné,356
2015-01-01,OK.3802,Frýdek-Místek,M,Muž,Peněžitá pomoc v mateřství,7
2015-01-01,OK.3802,Frýdek-Místek,F,Žena,Peněžitá pomoc v mateřství,599
2015-01-01,OK.3802,Frýdek-Místek,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3803,Karviná,M,Muž,Nemocenské,2000
2015-01-01,OK.3803,Karviná,F,Žena,Nemocenské,1625
2015-01-01,OK.3803,Karviná,M,Muž,Ošetřovné,206
2015-01-01,OK.3803,Karviná,F,Žena,Ošetřovné,347
2015-01-01,OK.3803,Karviná,M,Muž,Peněžitá pomoc v mateřství,0
2015-01-01,OK.3803,Karviná,F,Žena,Peněžitá pomoc v mateřství,463
2015-01-01,OK.3803,Karviná,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-01-01,OK.3804,Nový Jičín,M,Muž,Nemocenské,1399
2015-01-01,OK.3804,Nový Jičín,F,Žena,Nemocenské,1715
2015-01-01,OK.3804,Nový Jičín,M,Muž,Ošetřovné,214
2015-01-01,OK.3804,Nový Jičín,F,Žena,Ošetřovné,430
2015-01-01,OK.3804,Nový Jičín,M,Muž,Peněžitá pomoc v mateřství,3
2015-01-01,OK.3804,Nový Jičín,F,Žena,Peněžitá pomoc v mateřství,611
2015-01-01,OK.3804,Nový Jičín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,17
2015-01-01,OK.3805,Olomouc,M,Muž,Nemocenské,1728
2015-01-01,OK.3805,Olomouc,F,Žena,Nemocenské,1836
2015-01-01,OK.3805,Olomouc,M,Muž,Ošetřovné,159
2015-01-01,OK.3805,Olomouc,F,Žena,Ošetřovné,498
2015-01-01,OK.3805,Olomouc,M,Muž,Peněžitá pomoc v mateřství,4
2015-01-01,OK.3805,Olomouc,F,Žena,Peněžitá pomoc v mateřství,981
2015-01-01,OK.3805,Olomouc,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,5
2015-01-01,OK.3806,Opava,M,Muž,Nemocenské,1031
2015-01-01,OK.3806,Opava,F,Žena,Nemocenské,1177
2015-01-01,OK.3806,Opava,M,Muž,Ošetřovné,96
2015-01-01,OK.3806,Opava,F,Žena,Ošetřovné,271
2015-01-01,OK.3806,Opava,M,Muž,Peněžitá pomoc v mateřství,1
2015-01-01,OK.3806,Opava,F,Žena,Peněžitá pomoc v mateřství,444
2015-01-01,OK.3806,Opava,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-01-01,OK.3807,Ostrava-město,M,Muž,Nemocenské,4277
2015-01-01,OK.3807,Ostrava-město,F,Žena,Nemocenské,4587
2015-01-01,OK.3807,Ostrava-město,M,Muž,Ošetřovné,551
2015-01-01,OK.3807,Ostrava-město,F,Žena,Ošetřovné,1207
2015-01-01,OK.3807,Ostrava-město,M,Muž,Peněžitá pomoc v mateřství,10
2015-01-01,OK.3807,Ostrava-město,F,Žena,Peněžitá pomoc v mateřství,1596
2015-01-01,OK.3807,Ostrava-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,11
2015-01-01,OK.3808,Přerov,M,Muž,Nemocenské,866
2015-01-01,OK.3808,Přerov,F,Žena,Nemocenské,817
2015-01-01,OK.3808,Přerov,M,Muž,Ošetřovné,74
2015-01-01,OK.3808,Přerov,F,Žena,Ošetřovné,236
2015-01-01,OK.3808,Přerov,M,Muž,Peněžitá pomoc v mateřství,2
2015-01-01,OK.3808,Přerov,F,Žena,Peněžitá pomoc v mateřství,309
2015-01-01,OK.3808,Přerov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3809,Šumperk,M,Muž,Nemocenské,902
2015-01-01,OK.3809,Šumperk,F,Žena,Nemocenské,1000
2015-01-01,OK.3809,Šumperk,M,Muž,Ošetřovné,83
2015-01-01,OK.3809,Šumperk,F,Žena,Ošetřovné,216
2015-01-01,OK.3809,Šumperk,M,Muž,Peněžitá pomoc v mateřství,1
2015-01-01,OK.3809,Šumperk,F,Žena,Peněžitá pomoc v mateřství,292
2015-01-01,OK.3809,Šumperk,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-01-01,OK.3810,Vsetín,M,Muž,Nemocenské,1422
2015-01-01,OK.3810,Vsetín,F,Žena,Nemocenské,1441
2015-01-01,OK.3810,Vsetín,M,Muž,Ošetřovné,121
2015-01-01,OK.3810,Vsetín,F,Žena,Ošetřovné,369
2015-01-01,OK.3810,Vsetín,M,Muž,Peněžitá pomoc v mateřství,3
2015-01-01,OK.3810,Vsetín,F,Žena,Peněžitá pomoc v mateřství,487
2015-01-01,OK.3810,Vsetín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-01-01,OK.3811,Jeseník,M,Muž,Nemocenské,182
2015-01-01,OK.3811,Jeseník,F,Žena,Nemocenské,207
2015-01-01,OK.3811,Jeseník,M,Muž,Ošetřovné,20
2015-01-01,OK.3811,Jeseník,F,Žena,Ošetřovné,88
2015-01-01,OK.3811,Jeseník,M,Muž,Peněžitá pomoc v mateřství,0
2015-01-01,OK.3811,Jeseník,F,Žena,Peněžitá pomoc v mateřství,65
2015-01-01,OK.3811,Jeseník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3100,Hlavní město Praha,M,Muž,Nemocenské,12729
2015-02-01,OK.3100,Hlavní město Praha,F,Žena,Nemocenské,20561
2015-02-01,OK.3100,Hlavní město Praha,M,Muž,Ošetřovné,1655
2015-02-01,OK.3100,Hlavní město Praha,F,Žena,Ošetřovné,7845
2015-02-01,OK.3100,Hlavní město Praha,M,Muž,Peněžitá pomoc v mateřství,101
2015-02-01,OK.3100,Hlavní město Praha,F,Žena,Peněžitá pomoc v mateřství,13280
2015-02-01,OK.3100,Hlavní město Praha,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,17
2015-02-01,OK.3201,Benešov,M,Muž,Nemocenské,648
2015-02-01,OK.3201,Benešov,F,Žena,Nemocenské,709
2015-02-01,OK.3201,Benešov,M,Muž,Ošetřovné,54
2015-02-01,OK.3201,Benešov,F,Žena,Ošetřovné,217
2015-02-01,OK.3201,Benešov,M,Muž,Peněžitá pomoc v mateřství,2
2015-02-01,OK.3201,Benešov,F,Žena,Peněžitá pomoc v mateřství,227
2015-02-01,OK.3201,Benešov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3202,Beroun,M,Muž,Nemocenské,684
2015-02-01,OK.3202,Beroun,F,Žena,Nemocenské,690
2015-02-01,OK.3202,Beroun,M,Muž,Ošetřovné,60
2015-02-01,OK.3202,Beroun,F,Žena,Ošetřovné,223
2015-02-01,OK.3202,Beroun,M,Muž,Peněžitá pomoc v mateřství,5
2015-02-01,OK.3202,Beroun,F,Žena,Peněžitá pomoc v mateřství,264
2015-02-01,OK.3202,Beroun,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3203,Kladno,M,Muž,Nemocenské,908
2015-02-01,OK.3203,Kladno,F,Žena,Nemocenské,1235
2015-02-01,OK.3203,Kladno,M,Muž,Ošetřovné,78
2015-02-01,OK.3203,Kladno,F,Žena,Ošetřovné,414
2015-02-01,OK.3203,Kladno,M,Muž,Peněžitá pomoc v mateřství,4
2015-02-01,OK.3203,Kladno,F,Žena,Peněžitá pomoc v mateřství,586
2015-02-01,OK.3203,Kladno,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-02-01,OK.3204,Kolín,M,Muž,Nemocenské,475
2015-02-01,OK.3204,Kolín,F,Žena,Nemocenské,480
2015-02-01,OK.3204,Kolín,M,Muž,Ošetřovné,70
2015-02-01,OK.3204,Kolín,F,Žena,Ošetřovné,198
2015-02-01,OK.3204,Kolín,M,Muž,Peněžitá pomoc v mateřství,2
2015-02-01,OK.3204,Kolín,F,Žena,Peněžitá pomoc v mateřství,240
2015-02-01,OK.3204,Kolín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3205,Kutná Hora,M,Muž,Nemocenské,366
2015-02-01,OK.3205,Kutná Hora,F,Žena,Nemocenské,408
2015-02-01,OK.3205,Kutná Hora,M,Muž,Ošetřovné,41
2015-02-01,OK.3205,Kutná Hora,F,Žena,Ošetřovné,131
2015-02-01,OK.3205,Kutná Hora,M,Muž,Peněžitá pomoc v mateřství,0
2015-02-01,OK.3205,Kutná Hora,F,Žena,Peněžitá pomoc v mateřství,133
2015-02-01,OK.3205,Kutná Hora,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3206,Mělník,M,Muž,Nemocenské,381
2015-02-01,OK.3206,Mělník,F,Žena,Nemocenské,427
2015-02-01,OK.3206,Mělník,M,Muž,Ošetřovné,53
2015-02-01,OK.3206,Mělník,F,Žena,Ošetřovné,209
2015-02-01,OK.3206,Mělník,M,Muž,Peněžitá pomoc v mateřství,4
2015-02-01,OK.3206,Mělník,F,Žena,Peněžitá pomoc v mateřství,209
2015-02-01,OK.3206,Mělník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3207,Mladá Boleslav,M,Muž,Nemocenské,1145
2015-02-01,OK.3207,Mladá Boleslav,F,Žena,Nemocenské,971
2015-02-01,OK.3207,Mladá Boleslav,M,Muž,Ošetřovné,392
2015-02-01,OK.3207,Mladá Boleslav,F,Žena,Ošetřovné,765
2015-02-01,OK.3207,Mladá Boleslav,M,Muž,Peněžitá pomoc v mateřství,3
2015-02-01,OK.3207,Mladá Boleslav,F,Žena,Peněžitá pomoc v mateřství,541
2015-02-01,OK.3207,Mladá Boleslav,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,20
2015-02-01,OK.3208,Nymburk,M,Muž,Nemocenské,349
2015-02-01,OK.3208,Nymburk,F,Žena,Nemocenské,493
2015-02-01,OK.3208,Nymburk,M,Muž,Ošetřovné,41
2015-02-01,OK.3208,Nymburk,F,Žena,Ošetřovné,205
2015-02-01,OK.3208,Nymburk,M,Muž,Peněžitá pomoc v mateřství,1
2015-02-01,OK.3208,Nymburk,F,Žena,Peněžitá pomoc v mateřství,209
2015-02-01,OK.3208,Nymburk,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-02-01,OK.3209,Praha-východ,M,Muž,Nemocenské,932
2015-02-01,OK.3209,Praha-východ,F,Žena,Nemocenské,1810
2015-02-01,OK.3209,Praha-východ,M,Muž,Ošetřovné,135
2015-02-01,OK.3209,Praha-východ,F,Žena,Ošetřovné,517
2015-02-01,OK.3209,Praha-východ,M,Muž,Peněžitá pomoc v mateřství,8
2015-02-01,OK.3209,Praha-východ,F,Žena,Peněžitá pomoc v mateřství,747
2015-02-01,OK.3209,Praha-východ,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3210,Praha-západ,M,Muž,Nemocenské,634
2015-02-01,OK.3210,Praha-západ,F,Žena,Nemocenské,522
2015-02-01,OK.3210,Praha-západ,M,Muž,Ošetřovné,75
2015-02-01,OK.3210,Praha-západ,F,Žena,Ošetřovné,231
2015-02-01,OK.3210,Praha-západ,M,Muž,Peněžitá pomoc v mateřství,3
2015-02-01,OK.3210,Praha-západ,F,Žena,Peněžitá pomoc v mateřství,367
2015-02-01,OK.3210,Praha-západ,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-02-01,OK.3211,Příbram,M,Muž,Nemocenské,584
2015-02-01,OK.3211,Příbram,F,Žena,Nemocenské,773
2015-02-01,OK.3211,Příbram,M,Muž,Ošetřovné,52
2015-02-01,OK.3211,Příbram,F,Žena,Ošetřovné,271
2015-02-01,OK.3211,Příbram,M,Muž,Peněžitá pomoc v mateřství,3
2015-02-01,OK.3211,Příbram,F,Žena,Peněžitá pomoc v mateřství,275
2015-02-01,OK.3211,Příbram,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-02-01,OK.3212,Rakovník,M,Muž,Nemocenské,322
2015-02-01,OK.3212,Rakovník,F,Žena,Nemocenské,396
2015-02-01,OK.3212,Rakovník,M,Muž,Ošetřovné,49
2015-02-01,OK.3212,Rakovník,F,Žena,Ošetřovné,92
2015-02-01,OK.3212,Rakovník,M,Muž,Peněžitá pomoc v mateřství,1
2015-02-01,OK.3212,Rakovník,F,Žena,Peněžitá pomoc v mateřství,150
2015-02-01,OK.3212,Rakovník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-02-01,OK.3301,České Budějovice,M,Muž,Nemocenské,1882
2015-02-01,OK.3301,České Budějovice,F,Žena,Nemocenské,2106
2015-02-01,OK.3301,České Budějovice,M,Muž,Ošetřovné,303
2015-02-01,OK.3301,České Budějovice,F,Žena,Ošetřovné,1134
2015-02-01,OK.3301,České Budějovice,M,Muž,Peněžitá pomoc v mateřství,7
2015-02-01,OK.3301,České Budějovice,F,Žena,Peněžitá pomoc v mateřství,878
2015-02-01,OK.3301,České Budějovice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3302,Český Krumlov,M,Muž,Nemocenské,336
2015-02-01,OK.3302,Český Krumlov,F,Žena,Nemocenské,396
2015-02-01,OK.3302,Český Krumlov,M,Muž,Ošetřovné,45
2015-02-01,OK.3302,Český Krumlov,F,Žena,Ošetřovné,158
2015-02-01,OK.3302,Český Krumlov,M,Muž,Peněžitá pomoc v mateřství,1
2015-02-01,OK.3302,Český Krumlov,F,Žena,Peněžitá pomoc v mateřství,160
2015-02-01,OK.3302,Český Krumlov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3303,Jindřichův Hradec,M,Muž,Nemocenské,508
2015-02-01,OK.3303,Jindřichův Hradec,F,Žena,Nemocenské,593
2015-02-01,OK.3303,Jindřichův Hradec,M,Muž,Ošetřovné,59
2015-02-01,OK.3303,Jindřichův Hradec,F,Žena,Ošetřovné,278
2015-02-01,OK.3303,Jindřichův Hradec,M,Muž,Peněžitá pomoc v mateřství,0
2015-02-01,OK.3303,Jindřichův Hradec,F,Žena,Peněžitá pomoc v mateřství,249
2015-02-01,OK.3303,Jindřichův Hradec,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3304,Pelhřimov,M,Muž,Nemocenské,633
2015-02-01,OK.3304,Pelhřimov,F,Žena,Nemocenské,656
2015-02-01,OK.3304,Pelhřimov,M,Muž,Ošetřovné,100
2015-02-01,OK.3304,Pelhřimov,F,Žena,Ošetřovné,235
2015-02-01,OK.3304,Pelhřimov,M,Muž,Peněžitá pomoc v mateřství,3
2015-02-01,OK.3304,Pelhřimov,F,Žena,Peněžitá pomoc v mateřství,217
2015-02-01,OK.3304,Pelhřimov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-02-01,OK.3305,Písek,M,Muž,Nemocenské,473
2015-02-01,OK.3305,Písek,F,Žena,Nemocenské,590
2015-02-01,OK.3305,Písek,M,Muž,Ošetřovné,46
2015-02-01,OK.3305,Písek,F,Žena,Ošetřovné,160
2015-02-01,OK.3305,Písek,M,Muž,Peněžitá pomoc v mateřství,3
2015-02-01,OK.3305,Písek,F,Žena,Peněžitá pomoc v mateřství,189
2015-02-01,OK.3305,Písek,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3306,Prachatice,M,Muž,Nemocenské,491
2015-02-01,OK.3306,Prachatice,F,Žena,Nemocenské,517
2015-02-01,OK.3306,Prachatice,M,Muž,Ošetřovné,27
2015-02-01,OK.3306,Prachatice,F,Žena,Ošetřovné,232
2015-02-01,OK.3306,Prachatice,M,Muž,Peněžitá pomoc v mateřství,3
2015-02-01,OK.3306,Prachatice,F,Žena,Peněžitá pomoc v mateřství,117
2015-02-01,OK.3306,Prachatice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-02-01,OK.3307,Strakonice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-02-01,OK.3307,Strakonice,M,Muž,Nemocenské,653
2015-02-01,OK.3307,Strakonice,F,Žena,Nemocenské,625
2015-02-01,OK.3307,Strakonice,M,Muž,Ošetřovné,45
2015-02-01,OK.3307,Strakonice,F,Žena,Ošetřovné,162
2015-02-01,OK.3307,Strakonice,M,Muž,Peněžitá pomoc v mateřství,1
2015-02-01,OK.3307,Strakonice,F,Žena,Peněžitá pomoc v mateřství,206
2015-02-01,OK.3308,Tábor,M,Muž,Nemocenské,710
2015-02-01,OK.3308,Tábor,F,Žena,Nemocenské,797
2015-02-01,OK.3308,Tábor,M,Muž,Ošetřovné,86
2015-02-01,OK.3308,Tábor,F,Žena,Ošetřovné,308
2015-02-01,OK.3308,Tábor,M,Muž,Peněžitá pomoc v mateřství,5
